CustomerID,Recency,Frequency,Monetary,ActiveMonths,AverageOrderValue,HighValueOneTimeBuyer,Cluster,KMeansSegment,Segment
14905,157,2,616.15,2,308.075,False,2,Recent Low-Engagement,Recent Low-Engagement
14907,3,7,3501.1,5,500.15714285714284,False,4,Regular Buyers,Regular Buyers
14908,74,1,277.8,1,277.8,False,3,,
14910,2,4,434.35,3,108.5875,False,2,Recent Low-Engagement,Recent Low-Engagement
14911,1,201,143825.06,13,715.5475621890547,False,1,High-Value & Active,High-Value & Active
14912,16,2,867.85,2,433.925,False,2,Recent Low-Engagement,Recent Low-Engagement
14913,35,4,1227.43,4,306.8575,False,2,Recent Low-Engagement,Recent Low-Engagement
14915,91,2,307.48,2,153.74,False,3,,
14916,70,4,1268.98,3,317.245,False,2,Recent Low-Engagement,Recent Low-Engagement
14918,115,2,1610.15,2,805.075,False,2,Recent Low-Engagement,Recent Low-Engagement
14920,212,2,977.77,1,488.885,False,0,Dormant Customers,Dormant Customers
14921,30,2,1316.07,2,658.035,False,2,Recent Low-Engagement,Recent Low-Engagement
14923,50,1,749.1,1,749.1,False,2,Recent Low-Engagement,Recent Low-Engagement
14924,245,1,310.05,1,310.05,False,0,Dormant Customers,Dormant Customers
14929,32,1,223.88,1,223.88,False,3,,
14930,108,3,2372.86,2,790.9533333333334,False,2,Recent Low-Engagement,Recent Low-Engagement
14931,4,5,1257.68,5,251.536,False,4,Regular Buyers,Regular Buyers
14932,365,1,363.53,1,363.53,False,0,Dormant Customers,Dormant Customers
14934,81,2,1890.94,2,945.47,False,2,Recent Low-Engagement,Recent Low-Engagement
14935,297,1,1784.71,1,1784.71,False,0,Dormant Customers,Dormant Customers
14936,33,8,8137.02,5,1017.1275,False,1,High-Value & Active,High-Value & Active
14937,56,3,1621.88,2,540.6266666666667,False,2,Recent Low-Engagement,Recent Low-Engagement
14944,29,12,5900.25,6,491.6875,False,1,High-Value & Active,High-Value & Active
14946,14,1,100.9,1,100.9,False,3,,
14947,72,2,290.82,2,145.41,False,3,,
14948,23,6,1101.97,5,183.66166666666666,False,4,Regular Buyers,Regular Buyers
14950,19,1,371.2,1,371.2,False,3,,
14951,79,1,311.69,1,311.69,False,3,,
14952,59,11,8099.49,5,736.3172727272727,False,1,High-Value & Active,High-Value & Active
14953,25,1,289.82,1,289.82,False,3,,
14954,12,1,336.17,1,336.17,False,3,,
14957,253,1,58.49,1,58.49,False,0,Dormant Customers,Dormant Customers
14958,147,3,499.68,3,166.56,False,2,Recent Low-Engagement,Recent Low-Engagement
14959,64,4,695.42,4,173.855,False,2,Recent Low-Engagement,Recent Low-Engagement
14960,8,2,221.27,2,110.635,False,3,,
14961,10,9,7044.68,6,782.7422222222223,False,1,High-Value & Active,High-Value & Active
14962,270,1,126.7,1,126.7,False,0,Dormant Customers,Dormant Customers
14963,9,5,1487.8,3,297.56,False,4,Regular Buyers,Regular Buyers
14964,247,1,206.21,1,206.21,False,0,Dormant Customers,Dormant Customers
14965,96,2,599.0,1,299.5,False,2,Recent Low-Engagement,Recent Low-Engagement
14966,14,1,191.32,1,191.32,False,3,,
14967,49,1,463.8,1,463.8,False,3,,
14968,30,1,147.59,1,147.59,False,3,,
14970,68,4,1592.06,4,398.015,False,4,Regular Buyers,Regular Buyers
14971,35,3,1116.57,2,372.19,False,2,Recent Low-Engagement,Recent Low-Engagement
14972,128,1,114.77,1,114.77,False,3,,
14973,107,3,1314.45,3,438.15000000000003,False,2,Recent Low-Engagement,Recent Low-Engagement
14974,37,1,114.39,1,114.39,False,3,,
14975,57,1,279.94,1,279.94,False,3,,
14976,57,7,790.86,5,112.98,False,4,Regular Buyers,Regular Buyers
14978,72,5,1931.42,4,386.284,False,4,Regular Buyers,Regular Buyers
14981,246,1,102.12,1,102.12,False,0,Dormant Customers,Dormant Customers
14984,19,2,213.27,2,106.635,False,3,,
14985,198,2,296.75,2,148.375,False,0,Dormant Customers,Dormant Customers
14987,15,2,326.4,2,163.2,False,3,,
14988,211,1,334.54,1,334.54,False,0,Dormant Customers,Dormant Customers
14995,38,2,233.23000000000002,2,116.61500000000001,False,3,,
14997,46,3,546.1999999999999,3,182.06666666666663,False,2,Recent Low-Engagement,Recent Low-Engagement
14998,170,2,429.87,2,214.935,False,0,Dormant Customers,Dormant Customers
15000,47,1,490.52,1,490.52,False,3,,
15002,115,4,1641.76,4,410.44,False,2,Recent Low-Engagement,Recent Low-Engagement
15004,147,1,1246.32,1,1246.32,False,2,Recent Low-Engagement,Recent Low-Engagement
15005,15,28,6316.57,12,225.5917857142857,False,1,High-Value & Active,High-Value & Active
15006,51,1,502.09,1,502.09,False,3,,
15007,159,1,156.91,1,156.91,False,3,,
15009,12,3,1261.78,1,420.5933333333333,False,2,Recent Low-Engagement,Recent Low-Engagement
15010,35,1,308.94,1,308.94,False,3,,
15012,53,2,423.04,2,211.52,False,2,Recent Low-Engagement,Recent Low-Engagement
15014,43,2,260.17,2,130.085,False,3,,
15016,172,1,170.04,1,170.04,False,0,Dormant Customers,Dormant Customers
15017,33,1,125.58,1,125.58,False,3,,
15018,38,3,496.21000000000004,3,165.40333333333334,False,2,Recent Low-Engagement,Recent Low-Engagement
15019,266,1,266.0,1,266.0,False,0,Dormant Customers,Dormant Customers
15021,8,9,1914.82,8,212.75777777777776,False,4,Regular Buyers,Regular Buyers
15022,11,4,905.04,2,226.26,False,2,Recent Low-Engagement,Recent Low-Engagement
15023,3,11,6802.76,9,618.4327272727273,False,1,High-Value & Active,High-Value & Active
15024,9,10,1661.33,5,166.13299999999998,False,4,Regular Buyers,Regular Buyers
15025,33,1,377.01,1,377.01,False,3,,
15026,80,3,469.0,3,156.33333333333334,False,2,Recent Low-Engagement,Recent Low-Engagement
15027,30,4,1066.1499999999999,4,266.53749999999997,False,2,Recent Low-Engagement,Recent Low-Engagement
15028,8,4,627.13,3,156.7825,False,2,Recent Low-Engagement,Recent Low-Engagement
15030,71,2,518.28,2,259.14,False,2,Recent Low-Engagement,Recent Low-Engagement
15031,4,4,668.14,4,167.035,False,2,Recent Low-Engagement,Recent Low-Engagement
15032,256,3,4959.1,2,1653.0333333333335,False,2,Recent Low-Engagement,Recent Low-Engagement
15033,4,10,2586.67,8,258.66700000000003,False,4,Regular Buyers,Regular Buyers
15034,15,8,4308.61,6,538.57625,False,4,Regular Buyers,Regular Buyers
15035,89,1,252.73000000000002,1,252.73000000000002,False,3,,
15036,72,3,465.55,2,155.18333333333334,False,2,Recent Low-Engagement,Recent Low-Engagement
15038,58,6,705.49,5,117.58166666666666,False,4,Regular Buyers,Regular Buyers
15039,9,47,19914.44,12,423.7114893617021,False,1,High-Value & Active,High-Value & Active
15041,170,1,180.35,1,180.35,False,0,Dormant Customers,Dormant Customers
15042,199,1,135.93,1,135.93,False,0,Dormant Customers,Dormant Customers
15043,31,1,537.0,1,537.0,False,3,,
15044,19,17,7700.2300000000005,11,452.954705882353,False,1,High-Value & Active,High-Value & Active
15045,151,2,735.66,2,367.83,False,2,Recent Low-Engagement,Recent Low-Engagement
15046,9,15,5213.7699999999995,9,347.58466666666664,False,1,High-Value & Active,High-Value & Active
15047,269,1,343.62,1,343.62,False,0,Dormant Customers,Dormant Customers
15048,65,4,384.05,4,96.0125,False,2,Recent Low-Engagement,Recent Low-Engagement
15049,273,1,121.17000000000002,1,121.17000000000002,False,0,Dormant Customers,Dormant Customers
15050,25,3,1782.09,2,594.03,False,2,Recent Low-Engagement,Recent Low-Engagement
15051,23,3,1391.61,3,463.86999999999995,False,2,Recent Low-Engagement,Recent Low-Engagement
15052,319,1,215.78,1,215.78,False,0,Dormant Customers,Dormant Customers
15053,4,3,697.79,3,232.59666666666666,False,2,Recent Low-Engagement,Recent Low-Engagement
15054,12,2,302.1,2,151.05,False,3,,
15057,275,2,1489.5,2,744.75,False,0,Dormant Customers,Dormant Customers
15058,25,11,2124.9900000000002,8,193.18090909090913,False,4,Regular Buyers,Regular Buyers
15059,40,9,1337.72,6,148.63555555555556,False,4,Regular Buyers,Regular Buyers
15060,8,4,303.09,2,75.7725,False,2,Recent Low-Engagement,Recent Low-Engagement
15061,3,48,54534.14,13,1136.1279166666666,False,1,High-Value & Active,High-Value & Active
15062,71,4,987.86,4,246.965,False,2,Recent Low-Engagement,Recent Low-Engagement
15063,213,1,370.79999999999995,1,370.79999999999995,False,0,Dormant Customers,Dormant Customers
15065,37,4,3158.13,4,789.5325,False,4,Regular Buyers,Regular Buyers
15066,53,1,893.59,1,893.59,False,2,Recent Low-Engagement,Recent Low-Engagement
15067,78,3,1744.76,2,581.5866666666667,False,2,Recent Low-Engagement,Recent Low-Engagement
15068,46,2,553.36,2,276.68,False,2,Recent Low-Engagement,Recent Low-Engagement
15069,179,1,1109.53,1,1109.53,False,0,Dormant Customers,Dormant Customers
15070,372,1,106.2,1,106.2,False,0,Dormant Customers,Dormant Customers
15071,93,2,982.07,2,491.035,False,2,Recent Low-Engagement,Recent Low-Engagement
15073,9,3,1043.41,2,347.80333333333334,False,2,Recent Low-Engagement,Recent Low-Engagement
15074,105,1,748.87,1,748.87,False,2,Recent Low-Engagement,Recent Low-Engagement
15075,77,1,773.03,1,773.03,False,2,Recent Low-Engagement,Recent Low-Engagement
15076,172,1,880.85,1,880.85,False,0,Dormant Customers,Dormant Customers
15078,7,32,9743.11,13,304.4721875,False,1,High-Value & Active,High-Value & Active
15079,212,4,895.61,3,223.9025,False,0,Dormant Customers,Dormant Customers
15081,22,5,504.8,5,100.96000000000001,False,2,Recent Low-Engagement,Recent Low-Engagement
15083,256,1,88.2,1,88.2,False,0,Dormant Customers,Dormant Customers
15087,281,1,306.94,1,306.94,False,0,Dormant Customers,Dormant Customers
15088,21,2,1160.07,2,580.035,False,2,Recent Low-Engagement,Recent Low-Engagement
15089,10,6,2420.84,4,403.47333333333336,False,4,Regular Buyers,Regular Buyers
15090,308,1,381.32,1,381.32,False,0,Dormant Customers,Dormant Customers
15091,67,1,480.71,1,480.71,False,3,,
15092,215,2,457.81,2,228.905,False,0,Dormant Customers,Dormant Customers
15093,18,6,4597.02,6,766.1700000000001,False,4,Regular Buyers,Regular Buyers
15095,103,4,1370.6,3,342.65,False,2,Recent Low-Engagement,Recent Low-Engagement
15096,42,1,219.39000000000001,1,219.39000000000001,False,3,,
15097,4,1,248.08,1,248.08,False,3,,
15098,182,3,39916.5,1,13305.5,False,4,Regular Buyers,Regular Buyers
15099,84,1,410.48,1,410.48,False,3,,
15100,333,3,876.0,2,292.0,False,0,Dormant Customers,Dormant Customers
15101,8,2,317.53,2,158.765,False,3,,
15103,31,2,703.36,2,351.68,False,2,Recent Low-Engagement,Recent Low-Engagement
15104,196,2,1027.44,2,513.72,False,0,Dormant Customers,Dormant Customers
15105,18,7,2298.93,4,328.4185714285714,False,4,Regular Buyers,Regular Buyers
15106,17,5,1422.52,5,284.504,False,4,Regular Buyers,Regular Buyers
15107,311,6,319.5,3,53.25,False,0,Dormant Customers,Dormant Customers
15108,141,4,1300.25,3,325.0625,False,2,Recent Low-Engagement,Recent Low-Engagement
15109,245,1,484.95,1,484.95,False,0,Dormant Customers,Dormant Customers
15110,23,4,996.1,4,249.025,False,2,Recent Low-Engagement,Recent Low-Engagement
15111,29,3,1567.48,3,522.4933333333333,False,2,Recent Low-Engagement,Recent Low-Engagement
15113,9,3,3609.33,2,1203.11,False,4,Regular Buyers,Regular Buyers
15114,30,10,2760.56,8,276.056,False,4,Regular Buyers,Regular Buyers
15115,18,1,340.11,1,340.11,False,3,,
15116,17,4,1352.75,4,338.1875,False,4,Regular Buyers,Regular Buyers
15117,14,5,1551.78,4,310.356,False,4,Regular Buyers,Regular Buyers
15118,134,1,244.8,1,244.8,False,3,,
15119,245,1,266.4,1,266.4,False,0,Dormant Customers,Dormant Customers
15120,133,1,358.82,1,358.82,False,3,,
15121,50,2,457.72,2,228.86,False,2,Recent Low-Engagement,Recent Low-Engagement
15122,114,3,1633.78,3,544.5933333333334,False,2,Recent Low-Engagement,Recent Low-Engagement
15123,7,2,2199.31,2,1099.655,False,2,Recent Low-Engagement,Recent Low-Engagement
15124,22,2,184.19,2,92.095,False,3,,
15125,25,15,11528.48,8,768.5653333333333,False,1,High-Value & Active,High-Value & Active
15127,65,1,406.53,1,406.53,False,3,,
15128,60,4,1471.0,4,367.75,False,4,Regular Buyers,Regular Buyers
15129,50,11,3447.4,7,313.40000000000003,False,4,Regular Buyers,Regular Buyers
15130,169,1,330.11,1,330.11,False,0,Dormant Customers,Dormant Customers
15132,18,5,977.9300000000001,5,195.586,False,4,Regular Buyers,Regular Buyers
15133,127,3,982.42,3,327.4733333333333,False,2,Recent Low-Engagement,Recent Low-Engagement
15134,14,8,1387.99,7,173.49875,False,4,Regular Buyers,Regular Buyers
15135,239,1,139.05,1,139.05,False,0,Dormant Customers,Dormant Customers
15136,2,4,1286.7,3,321.675,False,4,Regular Buyers,Regular Buyers
15139,239,2,178.96,2,89.48,False,0,Dormant Customers,Dormant Customers
15140,52,7,2354.25,6,336.32142857142856,False,4,Regular Buyers,Regular Buyers
15142,46,1,498.74,1,498.74,False,3,,
15143,225,1,259.45,1,259.45,False,0,Dormant Customers,Dormant Customers
15144,8,17,6580.44,9,387.0847058823529,False,1,High-Value & Active,High-Value & Active
15145,4,4,1194.73,3,298.6825,False,4,Regular Buyers,Regular Buyers
15146,164,2,1327.16,2,663.58,False,2,Recent Low-Engagement,Recent Low-Engagement
15147,240,1,623.5,1,623.5,False,0,Dormant Customers,Dormant Customers
15148,10,1,301.29,1,301.29,False,3,,
15149,133,1,520.8000000000001,1,520.8000000000001,False,3,,
15150,17,10,5314.47,6,531.447,False,1,High-Value & Active,High-Value & Active
15152,9,13,4745.69,6,365.0530769230769,False,1,High-Value & Active,High-Value & Active
15153,31,1,329.25,1,329.25,False,3,,
15154,75,1,296.42,1,296.42,False,3,,
15156,1,3,961.49,2,320.49666666666667,False,2,Recent Low-Engagement,Recent Low-Engagement
15157,3,3,1936.07,3,645.3566666666667,False,4,Regular Buyers,Regular Buyers
15158,45,1,401.40000000000003,1,401.40000000000003,False,3,,
15159,1,30,18641.010000000002,12,621.3670000000001,False,1,High-Value & Active,High-Value & Active
15160,357,1,158.16,1,158.16,False,0,Dormant Customers,Dormant Customers
15163,18,2,304.47,2,152.235,False,3,,
15164,68,3,843.05,3,281.01666666666665,False,2,Recent Low-Engagement,Recent Low-Engagement
15165,373,1,487.75,1,487.75,False,0,Dormant Customers,Dormant Customers
15167,320,1,163.0,1,163.0,False,0,Dormant Customers,Dormant Customers
15168,25,1,106.56,1,106.56,False,3,,
15171,331,1,1289.5,1,1289.5,False,0,Dormant Customers,Dormant Customers
15172,8,5,1624.05,5,324.81,False,4,Regular Buyers,Regular Buyers
15174,322,1,135.75,1,135.75,False,0,Dormant Customers,Dormant Customers
15175,71,1,224.14,1,224.14,False,3,,
15178,260,1,40.5,1,40.5,False,0,Dormant Customers,Dormant Customers
15179,18,5,2206.95,4,441.39,False,4,Regular Buyers,Regular Buyers
15180,367,1,87.5,1,87.5,False,0,Dormant Customers,Dormant Customers
15181,66,3,689.4799999999999,3,229.82666666666663,False,2,Recent Low-Engagement,Recent Low-Engagement
15182,154,2,622.85,2,311.425,False,2,Recent Low-Engagement,Recent Low-Engagement
15184,29,2,406.76,2,203.38,False,2,Recent Low-Engagement,Recent Low-Engagement
15185,70,1,310.62,1,310.62,False,3,,
15186,14,2,411.41,2,205.705,False,2,Recent Low-Engagement,Recent Low-Engagement
15187,1,16,4777.18,8,298.57375,False,1,High-Value & Active,High-Value & Active
15189,1,41,16225.39,12,395.74121951219513,False,1,High-Value & Active,High-Value & Active
15192,119,3,1044.32,3,348.1066666666666,False,2,Recent Low-Engagement,Recent Low-Engagement
15193,60,1,499.32,1,499.32,False,3,,
15194,3,15,7616.53,10,507.76866666666666,False,1,High-Value & Active,High-Value & Active
15195,2,1,3861.0,1,3861.0,True,2,Recent Low-Engagement,High-Value One-Time Buyer
15197,10,3,1079.6100000000001,3,359.87000000000006,False,2,Recent Low-Engagement,Recent Low-Engagement
15198,92,2,193.64,2,96.82,False,3,,
15199,59,4,1268.7,4,317.175,False,2,Recent Low-Engagement,Recent Low-Engagement
15201,87,5,1236.54,4,247.308,False,4,Regular Buyers,Regular Buyers
15203,25,6,1827.8,6,304.6333333333333,False,4,Regular Buyers,Regular Buyers
15204,357,1,316.58,1,316.58,False,0,Dormant Customers,Dormant Customers
15205,85,2,653.24,2,326.62,False,2,Recent Low-Engagement,Recent Low-Engagement
15206,10,4,420.29999999999995,4,105.07499999999999,False,2,Recent Low-Engagement,Recent Low-Engagement
15208,1,5,870.12,5,174.024,False,4,Regular Buyers,Regular Buyers
15210,225,1,331.18,1,331.18,False,0,Dormant Customers,Dormant Customers
15211,60,2,894.4100000000001,2,447.20500000000004,False,2,Recent Low-Engagement,Recent Low-Engagement
15212,241,1,101.8,1,101.8,False,0,Dormant Customers,Dormant Customers
15213,318,2,328.35,1,164.175,False,0,Dormant Customers,Dormant Customers
15214,1,8,1661.44,6,207.68,False,4,Regular Buyers,Regular Buyers
15215,46,3,734.94,2,244.98000000000002,False,2,Recent Low-Engagement,Recent Low-Engagement
15216,87,1,96.6,1,96.6,False,3,,
15218,10,11,5756.89,9,523.3536363636364,False,1,High-Value & Active,High-Value & Active
15219,176,1,305.75,1,305.75,False,0,Dormant Customers,Dormant Customers
15220,51,6,1778.96,6,296.49333333333334,False,4,Regular Buyers,Regular Buyers
15221,366,1,403.25,1,403.25,False,0,Dormant Customers,Dormant Customers
15222,318,1,585.0,1,585.0,False,0,Dormant Customers,Dormant Customers
15223,225,2,755.75,1,377.875,False,0,Dormant Customers,Dormant Customers
15224,358,2,322.08,1,161.04,False,0,Dormant Customers,Dormant Customers
15225,234,1,409.40000000000003,1,409.40000000000003,False,0,Dormant Customers,Dormant Customers
15226,310,1,154.41,1,154.41,False,0,Dormant Customers,Dormant Customers
15227,36,5,1219.4,4,243.88000000000002,False,4,Regular Buyers,Regular Buyers
15228,66,4,3386.71,4,846.6775,False,4,Regular Buyers,Regular Buyers
15230,239,2,429.6,1,214.8,False,0,Dormant Customers,Dormant Customers
15232,113,2,612.06,2,306.03,False,2,Recent Low-Engagement,Recent Low-Engagement
15234,276,1,197.0,1,197.0,False,0,Dormant Customers,Dormant Customers
15235,217,12,2247.51,5,187.29250000000002,False,4,Regular Buyers,Regular Buyers
15236,298,1,321.05,1,321.05,False,0,Dormant Customers,Dormant Customers
15237,1,4,1412.32,4,353.08,False,4,Regular Buyers,Regular Buyers
15238,29,3,1071.99,3,357.33,False,2,Recent Low-Engagement,Recent Low-Engagement
15239,10,2,780.59,2,390.295,False,2,Recent Low-Engagement,Recent Low-Engagement
15240,44,5,1706.57,5,341.31399999999996,False,4,Regular Buyers,Regular Buyers
15241,66,8,1756.44,7,219.555,False,4,Regular Buyers,Regular Buyers
15243,74,1,316.68,1,316.68,False,3,,
15244,65,2,631.57,2,315.785,False,2,Recent Low-Engagement,Recent Low-Engagement
15245,134,3,2515.84,3,838.6133333333333,False,2,Recent Low-Engagement,Recent Low-Engagement
15246,238,2,514.15,2,257.075,False,0,Dormant Customers,Dormant Customers
15247,122,1,356.0,1,356.0,False,3,,
15249,31,13,6688.46,8,514.496923076923,False,1,High-Value & Active,High-Value & Active
15251,9,11,10484.99,8,953.180909090909,False,1,High-Value & Active,High-Value & Active
15252,36,2,740.78,2,370.39,False,2,Recent Low-Engagement,Recent Low-Engagement
15253,16,5,918.1999999999999,3,183.64,False,4,Regular Buyers,Regular Buyers
15254,127,1,300.36,1,300.36,False,3,,
15255,66,1,890.85,1,890.85,False,2,Recent Low-Engagement,Recent Low-Engagement
15256,148,1,98.45,1,98.45,False,3,,
15257,283,1,317.15,1,317.15,False,0,Dormant Customers,Dormant Customers
15258,168,2,623.16,2,311.58,False,2,Recent Low-Engagement,Recent Low-Engagement
15260,100,7,1810.77,6,258.68142857142857,False,4,Regular Buyers,Regular Buyers
15261,135,1,254.82,1,254.82,False,3,,
15262,323,1,178.95000000000002,1,178.95000000000002,False,0,Dormant Customers,Dormant Customers
15263,106,1,156.51,1,156.51,False,3,,
15264,64,1,393.74,1,393.74,False,3,,
15265,151,2,1506.1200000000001,2,753.0600000000001,False,2,Recent Low-Engagement,Recent Low-Engagement
15266,338,1,119.3,1,119.3,False,0,Dormant Customers,Dormant Customers
15267,22,5,1717.36,4,343.472,False,4,Regular Buyers,Regular Buyers
15269,23,1,408.8,1,408.8,False,3,,
15270,15,7,2379.49,4,339.9271428571428,False,4,Regular Buyers,Regular Buyers
15271,7,15,2507.07,10,167.138,False,1,High-Value & Active,High-Value & Active
15272,57,2,721.94,2,360.97,False,2,Recent Low-Engagement,Recent Low-Engagement
15274,4,2,716.57,2,358.285,False,2,Recent Low-Engagement,Recent Low-Engagement
15275,37,1,615.14,1,615.14,False,3,,
15276,66,1,135.31,1,135.31,False,3,,
15277,46,1,255.89999999999998,1,255.89999999999998,False,3,,
15279,354,1,290.51,1,290.51,False,0,Dormant Customers,Dormant Customers
15280,172,1,113.12,1,113.12,False,0,Dormant Customers,Dormant Customers
15281,58,9,2332.15,6,259.1277777777778,False,4,Regular Buyers,Regular Buyers
15286,49,1,240.55,1,240.55,False,3,,
15287,22,2,486.69,2,243.345,False,2,Recent Low-Engagement,Recent Low-Engagement
15288,43,5,2306.52,5,461.304,False,4,Regular Buyers,Regular Buyers
15289,29,3,939.78,3,313.26,False,2,Recent Low-Engagement,Recent Low-Engagement
15290,4,18,7943.22,12,441.29,False,1,High-Value & Active,High-Value & Active
15291,25,15,4668.3,7,311.22,False,1,High-Value & Active,High-Value & Active
15292,201,1,180.94,1,180.94,False,0,Dormant Customers,Dormant Customers
15296,50,6,3672.86,5,612.1433333333333,False,4,Regular Buyers,Regular Buyers
15297,10,3,641.94,2,213.98000000000002,False,2,Recent Low-Engagement,Recent Low-Engagement
15298,2,12,4799.9,9,399.9916666666666,False,1,High-Value & Active,High-Value & Active
15299,67,7,4507.01,4,643.8585714285715,False,4,Regular Buyers,Regular Buyers
15300,64,1,496.44,1,496.44,False,3,,
15301,50,12,5070.35,9,422.5291666666667,False,1,High-Value & Active,High-Value & Active
15303,290,1,574.02,1,574.02,False,0,Dormant Customers,Dormant Customers
15304,60,8,694.4000000000001,7,86.80000000000001,False,4,Regular Buyers,Regular Buyers
15306,64,3,1174.35,3,391.45,False,2,Recent Low-Engagement,Recent Low-Engagement
15307,95,1,205.3,1,205.3,False,3,,
15308,274,1,310.47,1,310.47,False,0,Dormant Customers,Dormant Customers
15311,0,91,60767.9,13,667.7791208791209,False,1,High-Value & Active,High-Value & Active
15312,75,4,924.85,4,231.2125,False,2,Recent Low-Engagement,Recent Low-Engagement
15313,110,1,52.0,1,52.0,False,3,,
15314,199,1,327.97,1,327.97,False,0,Dormant Customers,Dormant Customers
15315,64,2,570.5,2,285.25,False,2,Recent Low-Engagement,Recent Low-Engagement
15316,326,1,165.0,1,165.0,False,0,Dormant Customers,Dormant Customers
15318,3,1,312.62,1,312.62,False,3,,
15319,283,1,204.5,1,204.5,False,0,Dormant Customers,Dormant Customers
15320,44,1,267.13,1,267.13,False,3,,
15321,70,3,2748.31,2,916.1033333333334,False,4,Regular Buyers,Regular Buyers
15322,85,1,679.68,1,679.68,False,2,Recent Low-Engagement,Recent Low-Engagement
15325,103,1,162.29,1,162.29,False,3,,
15326,333,1,311.71,1,311.71,False,0,Dormant Customers,Dormant Customers
15327,52,1,208.75,1,208.75,False,3,,
15329,39,3,1049.7,3,349.90000000000003,False,2,Recent Low-Engagement,Recent Low-Engagement
15330,32,2,714.96,2,357.48,False,2,Recent Low-Engagement,Recent Low-Engagement
15332,366,4,1661.06,1,415.265,False,0,Dormant Customers,Dormant Customers
15333,208,1,1028.56,1,1028.56,False,0,Dormant Customers,Dormant Customers
15334,156,3,351.67,2,117.22333333333334,False,2,Recent Low-Engagement,Recent Low-Engagement
15335,53,1,173.97,1,173.97,False,3,,
15339,66,2,574.07,2,287.035,False,2,Recent Low-Engagement,Recent Low-Engagement
15341,80,1,2020.52,1,2020.52,False,2,Recent Low-Engagement,Recent Low-Engagement
15342,129,1,406.09,1,406.09,False,3,,
15343,87,1,364.5,1,364.5,False,3,,
15344,0,3,563.94,3,187.98000000000002,False,2,Recent Low-Engagement,Recent Low-Engagement
15345,45,1,393.54,1,393.54,False,3,,
15346,332,1,252.42000000000002,1,252.42000000000002,False,0,Dormant Customers,Dormant Customers
15347,366,1,201.60000000000002,1,201.60000000000002,False,0,Dormant Customers,Dormant Customers
15348,72,1,158.04,1,158.04,False,3,,
15349,158,2,473.81,2,236.905,False,2,Recent Low-Engagement,Recent Low-Engagement
15350,373,1,115.65,1,115.65,False,0,Dormant Customers,Dormant Customers
15351,12,7,1960.1100000000001,4,280.0157142857143,False,4,Regular Buyers,Regular Buyers
15353,254,2,777.02,2,388.51,False,0,Dormant Customers,Dormant Customers
15355,29,2,277.05,2,138.525,False,3,,
15356,31,10,2766.5,9,276.65,False,4,Regular Buyers,Regular Buyers
15358,4,22,8347.2,13,379.41818181818184,False,1,High-Value & Active,High-Value & Active
15360,39,1,427.93,1,427.93,False,3,,
15361,361,1,418.92,1,418.92,False,0,Dormant Customers,Dormant Customers
15363,372,1,326.0,1,326.0,False,0,Dormant Customers,Dormant Customers
15364,95,2,913.19,2,456.595,False,2,Recent Low-Engagement,Recent Low-Engagement
15365,25,7,2314.32,3,330.6171428571429,False,4,Regular Buyers,Regular Buyers
15366,75,2,602.51,2,301.255,False,2,Recent Low-Engagement,Recent Low-Engagement
15367,57,4,1877.59,3,469.3975,False,4,Regular Buyers,Regular Buyers
15368,21,1,446.94000000000005,1,446.94000000000005,False,3,,
15370,40,7,2386.05,6,340.86428571428576,False,4,Regular Buyers,Regular Buyers
15372,137,1,2007.3999999999999,1,2007.3999999999999,False,2,Recent Low-Engagement,Recent Low-Engagement
15373,8,12,2415.91,9,201.32583333333332,False,4,Regular Buyers,Regular Buyers
15374,128,1,168.0,1,168.0,False,3,,
15376,40,3,1233.3600000000001,3,411.12000000000006,False,2,Recent Low-Engagement,Recent Low-Engagement
15379,169,7,3703.29,5,529.0414285714286,False,4,Regular Buyers,Regular Buyers
15380,8,5,1690.2600000000002,5,338.052,False,4,Regular Buyers,Regular Buyers
15381,213,2,596.85,2,298.425,False,0,Dormant Customers,Dormant Customers
15382,14,6,5955.71,5,992.6183333333333,False,4,Regular Buyers,Regular Buyers
15384,169,2,642.41,2,321.205,False,2,Recent Low-Engagement,Recent Low-Engagement
15385,40,1,316.88,1,316.88,False,3,,
15386,186,1,394.14,1,394.14,False,0,Dormant Customers,Dormant Customers
15388,270,1,140.54,1,140.54,False,0,Dormant Customers,Dormant Customers
15389,172,1,500.0,1,500.0,False,0,Dormant Customers,Dormant Customers
15392,4,4,1535.53,4,383.8825,False,4,Regular Buyers,Regular Buyers
15393,16,2,231.86,2,115.93,False,3,,
15394,9,4,2183.54,4,545.885,False,4,Regular Buyers,Regular Buyers
15395,325,1,107.45,1,107.45,False,0,Dormant Customers,Dormant Customers
15396,112,1,288.18,1,288.18,False,3,,
15397,289,1,94.0,1,94.0,False,0,Dormant Customers,Dormant Customers
15398,16,2,1345.53,2,672.765,False,2,Recent Low-Engagement,Recent Low-Engagement
15399,1,3,815.77,3,271.92333333333335,False,2,Recent Low-Engagement,Recent Low-Engagement
15400,92,5,716.2,4,143.24,False,2,Recent Low-Engagement,Recent Low-Engagement
15402,148,2,626.77,2,313.385,False,2,Recent Low-Engagement,Recent Low-Engagement
15405,189,1,349.1,1,349.1,False,0,Dormant Customers,Dormant Customers
15406,31,2,510.71000000000004,2,255.35500000000002,False,2,Recent Low-Engagement,Recent Low-Engagement
